text,label
" Watching this movie is like being inside a nightmare that you can't wake up from. In other words, it's an experience that leaves you completely drained. It's a painful look at how family members can betray one another and at the same time inflict psychological pain and make each member suffer psychologically.<br /><br />The pace is slow. Some people may not like that",1
" There are many reasons to admire this film, not the least of which is its key role in the career of a young director named Martin Scorsese. I speak of the legendary director of Mean Streets, Taxi Driver, Raging Bull, The Last Temptation of Christ, among dozens of others. But he also made Alice Doesn't Live Here Anymore, which is",1
 It is rare to see a film that is so completely amazing on virtually every level. To say that GONE BABY GONE is the best film to come out this year would not be an exaggeration. It is a masterpiece. The acting is pitch perfect. The writing is superb. The direction is genius. And the whole package is film making at its finest. <,1
" Are we really surprised that the guy who brought us ""Bad Santa"" is making a movie about little league baseball? Not here at the HOB. We've been expecting it all along. If ""CBB"" is ""A Christmas Story"" for grown-ups, then ""Kicking and Screaming"" is ""Bad News Bears"" for grown-ups. Not a",1
" I've read several reviews of this movie that have mentioned problems with the editing of the film. I'm going to come out and say it. This is one of the best edited films I have ever seen. The editing is like a David Lynch film, and that's a great thing. Throughout the film, the editing adds to the poetic strangeness of the story, and",1
" I don't know how accurate this story is of the Gulf War in 1991, but I'm pretty sure it wouldn't pass the censors today. I mean, no way would war be allowed to produce the sex that's in this film. For more than a decade since it was first produced, on its original release in '68, this picture was unseen, except for",1
" Only the third time I've seen this, and the first for a while. An odd, inventive, and fully engaging black comedy. The way it keeps up the pressure and the momentum from start to finish is pretty amazing. It was a cult favorite when it came out, and it still deserves to be seen by any and all. ",1
" I have seen this movie many times and each time I see it, I go away from the movie loving it even more and I always want to see it again. I know this is a movie that would never be a blockbuster and it is one of those movies that I feel will be appreciated more as it ages. I know that this is a movie that went largely unnoticed when",1
" Here's a movie that everyone in America should see. A story of great injustice, told in a way that could possibly make a difference in people's lives. The humanity presented here is very real, very genuine, and it's very moving. The acting is superb, especially by the four people who are given the major roles. Each of these four gives a fine performance.",1
" I saw this again today, in its new GK restoration, and it's still equally brilliant. The fact that it's even more stunning and evocative today than when it was new is a testament to the achievement of Bergman and cinematographer Gunnar Fischer. The film is a tour de force of emotion and symbolism, with an unforgettable performance by Max von Sydow",1
" Well, I must say, this is the best movie of this year. It is an excellent work, accomplished in a rare combination of refreshing humor and serious drama. It has a very beautiful view of life, and I like its main idea - instead of going for the happy end, it starts from the wrong and makes things right. I am sure that there are many people",1
" The final (so far) entry in the 'Look at the freakin' wacky adventures of this crazy ass movie star' sub-genre. And it's most certainly good for a laugh, and even more so for a cry.<br /><br />It's a risky movie, in that it's a cocktail of almost nothing but pure corn, and it never",1
" We all know how those fairy tales go. Girl meets boy. Girl & boy fall in love and live happily ever after. What kind of a fairy tale would that be? The opposite! When a (sexy) teenaged girl (newcomer, Jena Malone) meets a (lonely) redneck (Samuel L. Jackson), the two fall",1
" Weak story that is only saved by the chemistry between the two leads.<br /><br />This movie had so much potential to be a better movie, but fell short of it. The main problem with the movie was the main character. The main character wasn't interesting at all. The main character spoke in a slow monotone voice that made him sound like he was",1
" It's probably the only time I've seen an actor being so prominently featured in the ad campaign, but not in the actual film. This was actually a really good movie. I'm told that there was a lot of pre-production work done on this. That it was written as a novel, and that the director, Frank Darabont, wanted to film it as",1
" I think the film deserves a 10 because clearly there was deep thinking involved in this movie. I can't believe I'm saying this, but I loved it. Yes, there was too much sex, but I don't think it was gratuitous. This movie was a play on the old way of writing the bible. It was about the humanization of the bible and making",1
" Bit of a mixed bag for me here. The use of locations and backdrops throughout are subtle yet effective, making this highly low-key and realistic kind of thriller work effectively well. The lighting and cinematography are great as always, although I'm not sure about the look of the creatures; I'm sure they're really good CGI but they're not up to the standards",1
" And then there's the cinema: you'll never see a better visual representation of the range of music than in this movie. There's the eerie, ghost-filled scenes with a fan-driven, revolving drum set; there's the crisp, clean, almost clinical cellos; there's the careening, frenetic, multi-instrumental jams; there's the",1
" ..is a movie that makes me want to write letters to old-timey movies, like the old ""quickies"" of the 30's and 40's. I feel like I could make the rounds of a few friends' houses (and make them watch it with me, too) and then have drinks and discuss the film afterward. I love the lush look of this",1
" A movie about stoners can be fun, but a movie about smart stoners can be a whole different thing. This is a movie about smart stoners who are not just all talk, but who are willing to take action. There are critics out there who will point out the holes, but this film's strengths far outweigh its weaknesses, and overall it is",1
 I watched Legacy of the 500th Night today and was surprised to discover it was a very good movie. I've always loved Sinatra so this was a treat. I watched it with my children and they thought it was great as well. I highly recommend it. ,1
 I just watched this movie and I thought it was really good. The movie is about a family that has a little boy named Billy. Billy is kidnapped by a serial killer who kills teenagers and then leaves a doll behind. The family is crazy about the doll and Billy's dad made a very big deal about how your brother was the one who gave it to you and he told,1
 I had a wonderful time seeing this amazing movie again. I loved seeing a small Alaskan town in the winter months. It was so much fun seeing the characters and their personalities. I love the small town feelings and the way the people interact with each other. It happens alot in small towns. I thought that the storyline was great. This movie really shows how people in,1
