text,label
" this is a pretty good movie, it has uplifting music that is sad but also very catchy and the actors do an excellent job in their roles. I have never seen a movie that had such a good soundtrack and it's good to see the movie using the familiar styles of the film instead of the modern take on them. I may not have seen all the movies in",0
" This is a play on the William Shakespeare play ""The Tempest"". A drunk man (Eddie Cantor) trims down his coat in order to survive in the winter. The man's victim is a courtly young gentleman in a fine suit. The young man is also caught in the coat's tangle, and tries to foil the man's destruction, and somehow he",0
" Well it is very nice and light, very funny and very cute, probably the best and most uncomplicated animated short film ever produced. The following are movies reviews with a negative sentiment. ",0
" This is a 1980's remake of the great 1935 film ""Destiny's Child"", set in a small Caribbean village. Although the characters and setting are of much lower caliber than in the original, that doesn't stop it from capturing the spirit of the original movie. This movie takes place in the days before the revolution, and you discover that the revolution is being planned by the",0
" It was good, not great. ",0
" This movie was bad. The story was the same, only the characters were different. The movie ended in a standard movie ending - the death of the star of the movie. ",0
" I was a little bit disappointed with this movie even though it had good dialogue and it had a lot of good thrills and scares. Maybe its too long, but I don't think this is my favorite of the first 3. It's definitely a Fantasy Film, and its a pretty good one too. This one shows a lot of talent in the cast including Stanley Smith,",0
" A story about a teenager with a dark secret - that he's gay. A spin-off from the popular Stranger (released in 1955) where the story is told from the point of view of that character. A very pretty, dark comedy, but I found it lacking in the very first episode. It was OK at best, but it's a nice way to start.",0
" This movie is one of those movies you will watch when you are alone, or in a dark room, and you will just witness a stranger's life through another man's eyes, and that's the best way I can describe it. John Wayne is a faithful copy of his famous character in the Bogie and Bogie 2 movies. A handsome cowboy who is a bum escaped",0
" Well there you have it. Oh, Lord, I've been writerly challenged by a movie I really didn't like. I enjoyed the first few scenes, but it wasn't enough to knock me out of bed the next morning. I did enjoy the supporting characters, but I was just not engaged enough to keep watching. Enter the robots. If you haven't seen it",0
" A good film, but i actually slowed down to take in a few of the excellent Almanacs of the 1930's. ",0
" This is a very comical film about a man who gets a huge piece of advice from a man a lot younger than him. That's okay, he doesn't have to worry about his future; he's already got it covered. In this case, it's a former FBI agent who was recently assigned to the Baltimore Police Department, and was assigned to learn how to deal",0
" A very young Ginger Rogers trades quick quips and one liners with rival newspaper reporter Lyle Talbot in this 1933 murder mystery from Poverty Row film maker Allied Productions. The movie opens with a wealthy businessman taking a header from the roof garden of a high rise apartment house, or was it from a lover's apartment? Rogers actually has two identities at the film's outset,",0
" Whether he's a mime, a miry, or just a mama's boy, there isn't much of a cast in ""John Huston's Holy Woman"". He's the only actor who ever worked with Huston; he even played the lead in a Huston film, ""Stormy Weather"". And just about anybody has to appear in a Huston film",0
" I honestly don't know why this movie is holding up, but it is. The acting is a little bit spotty here, while the story and the story-line are pretty good. The story is that the Nazis have captured and will be killed by the US army. The second movie tries to go a little bit deeper into the mystery, but it is a little bit",0
" A very young Ginger Rogers trades quick quips and one liners with rival newspaper reporter Lyle Talbot in this 1933 murder mystery from Poverty Row film maker Allied Productions. The movie opens with a wealthy businessman taking a header from the roof garden of a high rise apartment house, or was it from a lover's apartment? Rogers actually has two identities at the film's outset,",0
" a little bit difficult to talk about the movie since I'm not a huge fan of its focus, but the plot is a bit convoluted and leaves much to the imagination. The movie opens with a young woman named Karen Grey (the late Ginger Rogers) being interviewed by Dr. Lester Havens (James Cagney), a reporter for the New York World. Havens asks",0
" I believe this movie was made for the teleplay by Joe McWhinney, who had done ""The Beast of Ballerino"" and ""The Black Mamba"". It's a basic crime movie with the usual characters whose careers stop in the course of one dirty job. It's a retelling of the Al Capone case, with the cop getting his revenge by",0
" You think i'm a fool to watch this fuckin' movie. God i love to watch this kind of movies, theres a bunch of good stuff in this, but theres worse in this film. ",0
" a lot of viewers think that this movie is a reprise of the Rick Baker, Chico Buono, and John Christie of ""Percy Jackson"". The plot - it's nothing of the sort. Actually MST3K has no relation to the movie at all. Key to the movie's success is the oddness of the film: its setting in a huge movie",0
" if you just want the name ""X-M"" thrown at you in the most unexplainable manner the movie can possibly be, this is it. But if you want to see something that pulls from a world of science fiction and fantasy, from the world of film and television, and is pretty damn dumb, that's what this is for if you don't want to",0
" I hate when a movie films itself a scene the way that these were made. The climactic fight between the Two Brothers is actually pretty good, and there are a few scenes that are actually good, but overall the movie is just flat out bad. It's like it was scripted. Its not worth a rental. ",0
" The ""Solaris"" saga is the best sci-fi movie of the last thirty years. It is also really, really bad, but it makes the best use of its numerous amazing landmarks. And it is mind-blowing, and is one of the best sci-fi movies that I've ever seen. The idea of this movie was to take a group of black",0
" Come on! Rodeo Rider is actually one of the most original and fun looking movies of the decade. I mean, this movie is based on an actual horse race, and that alone makes it a winner. DON'T TIE IT ANYTHING! ",0
" The very first thing i noticed about this movie in comparison to any other movie i have seen was the horrible acting. Least of all Alvin Ross he's the dumbest, stupider and most annoying actor i've ever seen. The movie opens with him talking to a girl and she kills herself because he says that she's from a ""nice family"" in the future",0
" I was in the theater last night and got to see this movie. Celeste Williams did a decent job as the female lead. She was enthusiastic and energetic. Celeste was also very funny in small role and really carried it in this film. She was kind of saddled with that super hot, guy. But she did her job in this movie and most of the movie",0
" this movie is a lot of fun to watch. I think the acting is pretty good as well; the only actors in this movie are Baldwin and Williams(for the most part). There are some funny moments in the movie, but out of the actors themselves many of the performances are just a bit too predictable to keep the whole movie from being repetitive. I'd actually recommend this",0
" So you thought it was gonna be funny. And yep, it was funny. You thought it was gonna be a lot of fun. But this is like watching a bad cat. It's not funny at all and just mind-numbingly boring. ",0
" well i'd say that lindy linspring would be a better choice for this movie. her character is excellent and haves that sort of strong mother in law attitude, i dont know anything about her but i know she was a fine actress the only thing i considered wrong with it was the overly dramatic ending. ",0
" This was an upgrade from the last two I watched. It's not perfect, but its just a different take on one of my all time favorite dramas. If you're into the orignal tv show, I recommend the series, but I don't think this is a MST3K movie and therefore not worth doing a review on. ",0
" I finally saw this movie and the poor script got me riled up in the theater for the first time. I liked the main theme and the theme songs, but this was a not a very good film. I was expecting more, and it didn't come. Felt sorry for the director because of his good intentions, but I was afraid his direction and scary visuals didn",0
" The story is really bad, the acting is bad, the plot is bad, and the script is usually good, but the film is actually not such a bad film. But it is a poor attempt at serious film making. You think it's funny, but it's just bad. The only reason it's even a movie is because it has the ""Star Wars"" theme",0
" This is a pretty lame bar-filling sound-alike, but it does have some good songs. In particular, the soundtrack does a pretty good job of drawing you into the plot and the movie itself. Unfortunately, some of the performances aren't nearly enough to hold yourself entranced and entertained, but the music is a fun, high-energy mix of Celtic",0
" While John Lee Hancock very well could have acted as a competent lead, he does nothing of interest and is about as much fun as a good Cuban cigar. The story is a bit hokey, the cast is about as good as a Red Sox fan could be (if you can get him to speak French and play the piano) and the performances are bland and unremarkable",0
" The plot might as well be in the library at the library. The bad guy is a straight-up scary snake-head. If he was a snakehead, he'd be this scary, but he's a man of pure evil. I guess it's a good story though, because it has a good ending. But its only plot isn't quite as good as the",0
" I wanted to like this movie for the big musical numbers but I really couldn't care less what a bunch of hippies who built robots and held the world together, build rockets and send them into space, and are just total geeks, do. The fact that they're protesting the CIA in the same setup as the military is kind of odd. The fun moments on K",0
" This film is so bizarre I should probably get my own review, but I thought I'd give it a shot. ",0
" The movie was a very good movie but I am sure the director, the writer and the actors who are the best in the world, some of the people who made this movie can stay out of the film industry if they want to, but a good movie is most of all made for the general public to see, and the general public want to see a good movie. a",0
" This Friday I go see my buddy Jo and his wife for the first time in years. It's a fairly casual party, so I don't plan to demand anything. I do want to give the film a look and see what it is all about. My friends and I are looking forward to seeing something a little different. Tom & Jerry is one of my favorite movies of",0
" Yeah i love the movie but it just didn't do it for me. It would've made a great 1965 film. Which is why I have to agree with those that think this is a great classic. My only real point of view on this movie is that it too could've been made in another country. To be honest, this is a tired film as the plot is",0
" It's hard to review this movie. I mean I'm sure this wouldn't be that good if the whole thing was bad but it's not. I mean the actors were amazing. I mean the whole way to certain scenes, the whole way to certain scenes. the way the way to the coffee store they'd walk around and they'd stand there and look at the screens",0
" A sci-fi classic this is a must see. Before seeing this i didn't know what to expect but left the cinema wanting to see it again. It's still a must see, and one of the best sci-fi movies of all time. Ralph Fiennes is a great actor, and a great actress. I saw this on a big night at the theater in",0
" I had seen this movie a few times and had already figured it out. I'm not a science fiction fanatic but when it comes to science fiction I like the idea more than the reality. I wasn't a fan of the original film although it wasn't as bad as the sequel, it was never quite what I expected it to be. I thought it would be more like",0
" Although I was surprised by it, being so far from the original, it wasn't bad. It's a great science fiction movie. There's definitely a lot better options out there.<br /><br />The plot ",0
 The movie had horrible special effects. But that was ok because it was such a bad production that they didn't look beautiful at all. ,0
 I would've liked to see more like this but life's just not fair right is henty. but it is ok. I think people like this film are getting older and more mature so it's okay if they dont think too much about it but it was still funny. Now you can look at a new film and say oh its fucking pathetic it's like some people,0
 i think this film has given a lot of people a lot of bad reasons for not seeing it. It is a horrid film and it should be taken out of the movie and studied. I want you to go watch this film and learn about how it was made and why it's crap. ,0
