text,label
 One of the worst movies ever made! One of the worst scripts ever made. Too much pseudo-science and not enough sci-fi. It spends too much time trying to be a drama and not enough time having humans from a rocket ship interacting with aliens and having fun. I'd rather have seen the aliens kick some human ass! ,0
" Rocketship X-M is a fairly entertaining sci-fi film from the early days of the genre. It's not great, but it's not terrible, either. It's certainly worth a viewing. The special effects aren't the best, but are certainly not the worst I've seen. In fact, they're still quite impressive, considering the age of this film.",0
" This movie is so bad I can't believe it was made so long ago. I can't believe Hollywood felt it was good enough to release as a feature. It's really bad and I wouldn't recommend it to anybody. Watch the MST3K version instead. It's funny, I like the MST3K version because it makes fun of the bad acting,",0
" There is a wealth of material in ""Rocketship X-M"" to make fun of. The sets, the costumes (especially the women's), the people, the dialog, the story. It's all so bad it's good, and it's completely entertaining. Add a little more for the host segments on MST3K.<br /><br />It",0
 There are many worse films out there but this one I found very entertaining because it's so bad. The story is bad and the effects are worse. I've seen better effects in YouTube videos. I found the only easy thing to watch was the cast. The acting is so bad you can't watch it and not laugh. I didn't like the direction and editing. It,0
" ""The Crawling Eye"" has a clear inspiration: ""The Thing from Another World"" (1951). It also has its own (fairly preposterous) history as a piece of European think-tank science fiction. (This film was created under the working title ""Age of the Ants,"" which is more than a little funny.) This is a cool,",0
 I can't put this movie into words. It's just so bad. I am truly perplexed by how something this bad is even made. The plot mainly follows a few astronauts who are the last survivors after their rocket ship crashes on another planet. The planet is populated by almost entirely by women. The men are apparently the only survivors of some disease that the men of the,0
" To call ""Rocketship X-M"" a science fiction classic is due more to its release date (1950), its savvy ability to capitalize on the publicity for ""Destination Moon"", and the appearance of actors who would later star in television as Sea Hunt's Mike Nelson, Rockford's dad and Wyatt Earp.<br /><br />The movie itself is bad",0
" This is one of the worst movies ever made. I laughed so hard at this movie I almost wet myself. The black & white effects were hilarious, but that's the only reason for it's one star rating. The rest of the movie was just plain stupid. The idea of going to Mars was ridiculous. The spaceships should have been able to detect each other, and",0
" This is the worst movie I have seen in a while, and I've seen ""Food of the Gods"" and ""The Haunting,"" ""Plan 9 from Outer Space"", ""Pocket Ninjas"", and ""Basket Case"". The plot is ridiculous, the acting is terrible, the dialog is painful, and the special effects are laughable.



One of the biggest",0
" This is one of those movies that can be seen as a classic, a bad movie or a good bad movie. Some classic movies are purposely bad -- ""Plan 9 From Outer Space,"" for example -- while others are actually good movies that get a bad rap. ""Rocketship X-M"" falls into the latter category, and I would argue that it is actually a",0
