text,label
" The Last Wave is one of those films that I admire more than I actually like. Because I do admire it, very much. I also admire Peter Weir's other film (that I've seen) Fearless, for its brave and unusual vision, and for its courage in dealing with its theme of suicide. But I do not actually like either of those films. I admire",1
" To be honest, I'm not sure what to make of this film. At times I was bored silly, but by others, I think I found it pretty interesting. The film does have one thing going for it: its gorgeous cinematography. I think the visuals are the best thing about the film. ",1
" A wonderful, fresh, and clever action thriller that will take you leave you pleasantly surprised.<br /><br />I am sure if you were to ask most men and women who have seen this film they would say that it is a pretty good movie. So what makes it so good? I give it a 9.5 out of 10.<br /><br />In",1
" I have to say that I loved this film. It's one of the most authentic coming-of-age stories I've ever seen. It's very refreshing to see a film about teens that doesn't have all the typical Hollywood teen movie cliches: no cutting, no sex, no drugs, no drinking. The story is very understated and deals with hard things",1
" I must have seen this movie at least eight times, and I still look forward to watching it, as it is one of my favorites, particularly for the beautiful black and white cinematography, the sumptuous score by Maurice Jarre, and the beautiful photography by Jean Tournier. Although the story is often slow moving, and characterizations are not developed as much as",1
" I was lucky enough to see this one on the big screen, and I was blown away! What a terrific movie, and I mean that in every sense of the word. It is the perfect example of how a great movie is made up of all the elements, each working to perfection - acting, direction, cinematography, music, sound, editing, writing, etc.",1
" 'Mum, Dad and a Blonde' is a fun little movie. It's black and white, and as a result, it is rather low budget, but that doesn't bother me too much. In fact, if the budget was any higher, the movie would probably be less enjoyable. It's a lighthearted movie; something to watch over the weekend with your",1
" A topnotch theatre company with a great stage show. Also, the staging of <i>The Vagina Monologues</i> was done incredibly well in the intimate space of the theatre and the play was acted to the hilt. I highly recommend seeing this show! ",1
" Last week while in the midst of watching Henry David Thoreau: A Life by Walter Harding, I realized that the transcendentalists have never had a biopic. While some might argue that Emerson, Alcott, and Thoreau are presently being interpreted by the son of one of our greatest living actors (Woody Allen), I contend that Ralph Fiennes's """,1
" Hands down, one of the best films I've seen in my life. The cinematography was spectacular, and the acting was amazing. I cannot even begin to tell you how excited I was to see a very talented actress with a good head on her shoulders get a movie that clearly showed how talented she truly is. It was not a movie with sappy romance and a happy",1
" I have been a fan of the Blade series since its beginning. The first ""Blade"" movie was released in 1998, 6 years after the character made his first appearance in Marvel Comics. The film starred Wesley Snipes and Kris Kristofferson, and was a huge success, and spawned two sequels: ""Blade II"" in 2002 and ""Blade: Trinity"" in 2004.",1
" A well-conceived movie that moves beyond the political in a psychological manner. And, as an Irvine Welsh fan since his first book, I am pleased to see that he has carved out a niche within the movie industry. This one does not lack for any of the seamy, sordid and often gut-wrenching minutiae that are all part and",1
" This is one of the most intriguing films I have ever seen. I recommend it to anyone who has a more cerebral interest, rather than a visceral one. I'm not sure if it's completely worth the five-dollar rental though, but you might as well give it a try if you're curious. If you have no interest in film, this is not for you.",1
" I had been wondering what the hell all the fuss was about on this film and decided to check it out on DVD (I had no desire to pay the theater price this time around no matter how good the film was). Glad I did because while it is not a great film, it is an excellent one. This is a powerful film that is at times moving and at times",1
" Another less than perfect film by Bottin and the usual suspects. This is a real treat to the eyes, very graphic and special effects-laden. It's an ugly film, as ugliness is the mandate here. In this case it's about the ugliness of all those teenagers who commit suicide. A concept that is a bit hard to digest, but luckily",1
" I'd just like to thank the Academy for including this film in this year's foreign film category. It's an excellent pick! And the price of the DVD is an excellent bargain, too!<br /><br />I'm not a big fan of foreign films in general, but this story of two soldiers in the 1800s, who fall in love, and the",1
" The section on creating the set for the War Room is a priceless insight into the arcane world of Hollywood in the mid-1950s. <br /><br />Murrow made a point of having as many ""real"" people on the show as possible - instead of hiring stars as guest commentators - as he felt that they would have a better sense of what people were really",1
" This show was a real treat for me because it throws together two characters that I've been dying to see together: William Conrad and William Shatner.<br /><br />I've always loved Conrad's voice and Shatner's performance in this incarnation is compelling as always. The show has a nice sort of ""Die Hard on a boat"" feel to it that",1
" Some of the most powerful scenes in the film are between Isabelle Huppert and Olivier Gourmet. They meet when they are both on the run, and their meeting forms the most intense and passionate part of the film. Gourmet is a Belgian artist who has committed an artistic crime against the US. For this crime he risks extradition, the death sentence and/or life",1
