text,label
" As a child of the eighties, I am a huge fan of 'Annie Hall' and 'Superman'; this is certainly not as good as the two earlier films, but is still entertaining nonetheless. ",1
" This is one of those films I thought about when I was a college student. Ridiculously staged and incredibly over the top on the truest level, this film is one of those films that should be required viewing for anyone who likes musicals. It's not particularly good, but it's extremely popular. ",1
" As I love old movies, I love old movies all the more. I LOVE this one. I mean, I LOVE it so much that I would pay my rent to watch it again, even though I'm already out of episodes of The Rockford Files. I just want to say that this movie is like a black hole in many ways, except much, much deeper.",1
" This movie was amazing. I filled in as much background information as I could to get a feel for it's history and mood. From that point on, it was a solid movie. ",1
" a book published just a year after my own book, I'd be a little uncomfortable with a film that's not exactly a college student's POV, but where the authors have recently written about a particularly important moment in their own lives. Again, I see it as a wonderful piece of biographical information, and the film does a splendid job of condensing it into one tightly",1
" The inclusion of Colombo's Bombay Beach is about the only thing that made this a cohesive, rivetingly beautiful and uplifting film. From the very beginning, to the final shot of the film, the characters are real people. They need each other. They need each other. ",1
" I'll only offer one word of sympathy for this film, and that's a total lack of it. It's a decent film, but what I don't like is the offensive portrayal of the Australian bush, as is immediately apparent with the opening scene, although we can't help but feel the author insults our sensibilities here, to the point of ridicule. ",1
" I had the pleasure of attending the recent screening of the ""New York Drama Festival"" sponsored by the New York Film Critics Circle, which presented the ""American Birds"" by the author of this book, John Miller: A Visual History of Modern America.<br /><br />As most people will not be aware of, I have always been a huge fan of Miller's aforementioned",1
" There have been a few movies that I've enjoyed, and most of them are indubitably classics. But I really dig the buddy-cop movie, especially the appearance of Charles Bronson and Bob Newhart. I guess a little bit of both is necessary in order to shoot a movie as clever and cleverly executed as this.<br /><br />One thing that",1
" If you happen to be in the mood to watch this film, you don't want to miss the bit when Jackson and Corso finally part ways. The reunion scene is one of the film's most bizarre, and inky, moments. As Corso is being helped to his feet, he pulls a gun on Jackson and tells him, ""You ain't nothing to me",1
" Introduced to this film, I found myself thinking, ""Wow. What a film. It's too bad I haven't seen it. It's bound to blow my mind."" But I didn't have to wait long to see what it was. As soon as I turned the lights off, I was in the theater cheering with excitement. I was not disappointed. You can't",1
" This film, directed by John Waters, is a bloody anti-hero movie, a hoot every bit as much as The Dirty Dozen.<br /><br />Just like the raucous comedy of Reel Big Fish, Waters' film is loaded with all the humor of its subjects. But it's the moral and emotional core of this piece that makes it truly",1
" I'll admit at this point that I haven't seen the movie before, but I am quite excited about it, and excited about the opportunity to see it again in the near future. ",1
