text,label
" I have not read the book, but I have only seen the movie too many times to be sure which one I like better. Yet, some of the scenes seem so different that I was able to overlook the flaws and pass them by as I simply go with what the film tells me. This was a ""yes"" performance for me, which I don't mind because I",1
" This is another film I've been watching for this reason: because of the music. The music in these films is so good that it's hard to believe that it is not well-known or well-loved. It's just a testament to that fact that this soundtrack is so enticing and memorable. The music here is vividly evocative, and it is hard to say",1
"

Richie manages to hit on the whole concept of this movie by taking his usual formula and hijacking it, where the best thing he has to offer is more of the same, and that is exactly what I'm talking about here. 'Conchos' is an amoral, S&M flick in which the main characters attempt to kill each other off,",1
" One of the best movies I've ever seen. This gritty, satisfying revenge flick is just about perfect. I loved it, and I'm glad I saw it. It's a classic of the genre, and I hope to see it again in the future. ",1
" Should we all be concerned? Should we rave? Is this movie possible? Is this movie on a par with films like 'Titanic' and 'The Devil in the Dark?' Yes, yes, I know this is the more thoughtful and thought provoking version of the already included 'Moonstruck,' ""But I don't think I am too much of a sentimentalist",1
" Shia LaBeouf is a complex, complex man, and he hoover up, he hoover down one of cinema's most complex subjects, to find a way to convey it through his performances as two people who have lost their souls in the heat of a sexual encounter. The people who have lost their souls are both the people who lost their sex partners, the",1
" I've never been very big on the movie sexy movies, preferring the more interesting, low-budget movies, but when I saw this one at my local, I ended up with a case of the '92 spasms, with a number of the stars being taken from the movie because none of the other stars were willing to do the scenes that had originally been scheduled for them",1
" Okay, let's get this out of the way: this movie is a massive, yet not gigantic, failure. From the first second I'm captivated and in a tizzy about this film. I felt like I was a kid discovering a new cinema, and this film showed me the first time I saw it that it was a real film on celluloid, not a",1
 The original version of this picture was rated R and was very much a victim of its time. The modifications to the way the material was shot and re-edited it resulted in a fairly brash but generally entertaining picture made for a crowd that already had its own version of 'Maverick' on par with 'Hustle & Flow' and 'Timecop.' It,1
" Nothing like a good old fashioned all-out schlock flick to come along. And double bonus, for those of you out there that have been wanting to see this, it's available now on VHS, DVD and also on Blu-ray. Don't miss it. ",1
" What's wrong with this movie? I'm pretty sure it was the name that gave it its title, but I don't like it. It's a fantasy, a self-destructive, and self-destructive fantasy. I mean, it's an evil, bad-girl fable. The problem with it is that it doesn't have a story. It tells",1
" This is another fine example of the genre's continuing efforts to bring melodrama and sex to the screen. The film utilizes a formula that is brilliantly and skillfully executed in the words of director Darren Aronofsky, yet never loses its sense of purpose and integrity. The new cinematography, which looks like something straight out of something straight from the '80's,",1
" Well, I really shouldn't say this. But I think I sorta-sorta do. I'm not going to mention the actors again, nor the film itself, just because I think they're probably quite old, or I'm not terribly interested in talking about it in this review. But the subject matter is too deeply loaded for that to be good in my opinion",1
" Bootsy Collins is a ground-breaking musical. He's a fairly new concept turning out to be a hit with a lot of guys. But as of now, we have no advanced historical perspective on the man's life. The thing is about him. He's been a musician his whole life. He's a play-the-legend type, but that's really",1
" This film was heavily promoted during the mid-50s, and it was released soon after the release of, of all films, Dr. Strangelove, a brilliant satire of the early days of mankind in its redemptive state. Well, so I guess that's saying something. This film was far from a masterpiece, it was merely one of the films released during",1
" I picked up the book from the library and devoured it within two days. The biggest problem with the book was that: it was a novel. The film was a farce. It was an indisputably terrible film, but the book was a true and vivid tribute to one of cinema's most revered and respected directors, Ronald Neame. It was a tribute to",1
" This movie was released in 1969, during the height of one-dimensional, farce movie-making. Johnny Carson, who in his later years was a prop, came from the Rolling Stones and got roasted by the Merv Griffin Show as ""Sexy"" Joe. It was the sound of his ears that inspired the artistic direction of writer and director Warner Oland to turn",1
" The story of a man who succumbs to obsessive sexual attraction to another man's wife, while feeling disempowered by it, is one of the things that makes this film so great. The chemistry there between the two leads is so strong that your patience with each part of the story begins to wear thin, and the different time/space jumps that occur at the end of",1
" I've been a fan of Robert Drew's (and his movies) since I was a kid, and it was the first film I ever saw him in. Well, I don't really remember having a time when I wasn't having nostalgia for this film or watching all of his movies with a smile on my face. Now that I'm 56, I can appreciate how he",1
" It was always out of my league checking out the film when it first came on the big screen, but by the time I saw it, I was hooked. ",1
 I loved this movie and I will never forget seeing it at the movies. There are so many people out there who can relate to the story and I agree with the sentiment that it's better to embrace the dark side than to let it consume you. I would give this a 4.75 out of 5 stars. ,1
" This movie has more sadness and less humor than the previous two outings...I was hoping that the ""death"" element would somehow be more prevalent, but it seemed surprisingly under-utilized. But it's still a fun movie, even if it never does the score's plan to tie it down. My only problems are with the overly rushed death scene, which seemed like it",1
" ""Conchos"" is an interesting and enjoyable drama that found its way onto the Lifetime TV network. Oscar-winner Sinatra (Silverstone) is this tough, smart town kid and Conrad (Conrad), the town's troubled but true son, is the tough, smart but rough leader. In the end, they are the ones that do all the dirty work,",1
 I don't recall seeing this movie in the theaters but I found it at one of the smaller chain bookstores. I had a friend go looking for it. Maybe I was too hard on it. It was very enjoyable. I am into Patsy Cline music but I didn't see this movie with her. I think I liked it a little better with her. I,1
" I enjoyed this movie. I saw it at a bar in Chicago when I was in college a few years ago and it was one of the first movies that I ever bought at a 'movies for kids' movie theater. It is an American tragedy, and it is a tragedy of great color, strength, and beauty. It is a film that bears its place in the",1
" I was amazed at the sheer beauty of this movie: the stunning colors, the rich sepia tones, the deep color palette, the shimmering chiaroscuro. It had an almost ""wooden"" look to it, like a very rich and sophisticated fabric. It's like a dress with a few lace details, or a fuchsia dress with black stitches and",1
" I haven't seen the suspenseful flick and was glad to see it finally on the small screen. I have been waiting three years for this and have been hoping it would be released. Well, now I know the answer. It is indeed suspenseful. The suspense is there all the way through the movie. The characters are well developed and intelligent. The setting is terrific and",1
" I was very surprised to hear that this film is set to be released on DVD. Not because I didn't think it was a good film, but because I was never really a big fan of either 'High Noon' or 'Concerto.' I just didn't like the performances of the lead actors in either one of those films. I am glad that this film is",1
" I'm interested to know how the critics feel about this. I believe that it's a wonderful film, and, as a result, I think that the sum of the two reviewers' opinions is that it is a great film! I don't think that there is any question that it is a great film. I'm always so interested in all different experiences and how the film",1
" I saw this in theaters with only one other person. The movie started out okay but it mostly followed the example of its predecessor. There was a lot more comic relief, as the main characters' first encounter with an evil werewolf was to be a joke, but that was about the extent of it. I would have liked to see more in-depth character development, but",1
" If you have never seen this movie, pick it up. It gives you a chilling feeling, a profound look into the changing world of 1950s Hollywood. This is a film that will shock you and you will feel for a while that it was done by a man whose life was made for this type of action; a man who is half machine and half actual person. The",1
" I think this one is a classic. This movie didn't ""go to town,"" but had great characters, great characters, and they were all very good. It had a lot of humor, which is what you want in a movie. It was, for me at least, a good movie. It has been said that ""it's only a picture,"" but I think",1
" I would love to see a new version of this movie. The parts of the movie that didn't work were the kinds of parts that have been done some times before (as I recall, William Wyler did a version of 'My Three Sons' in the sixties). I hoped that they would try to put their own spin on it, but apparently they haven't been",1
" I was pleasantly surprised that I enjoyed seeing The Magnificent Seven and it took me a while to understand why that was the case. In the early 1960s, this is one movie that everyone should see. Even if you think that the movie is too long or too technical, and you're not into movies where there are black people killing off each other. It's a fun",1
" I attended a gala held to celebrate the 50th anniversary of the ""High Noon"" franchise. I went along with my mother and her family, who have since passed away. After the first two days of the festivities, I was so excited to see what would be shown that I had to leave my mother's room and make a hasty exit before I got ""High",1
" For me, this movie is a counterpoint to the movie adaptations of the summer of love, The Song of Bernadette. In the movie you go to Bernadette’s high school for the first time. You get to meet many of the characters in the movie, and have a feel for them. It's like going to see a mass school play.",1
" I have seen this movie lately and I must say, I was pleasantly surprised. I wasn't expecting it to be as good as it was. It was seemingly not what I wanted to see, but I didn't want to become agoraphobic to avoid being disappointed. It's a half-a-second kind of movie, and in that, it is superb.",1
 I liked this movie a lot when I saw it in '56. People were shocked when they got home and heard of its crime scene. I did not understand the police's apparent ignorance of the victim's identity. I think I had the right to know the name of the victim. I think I also had the right to know the circumstances of his death. What I didn,1
" I saw this movie on a special midnight showing that it was on that Saturday night on the television. I must say that I found it much more compelling the day after on the Saturday morning. This movie has a very strong opening, a two-minute ""The Great Escape,"" and is followed immediately by ""The Magnificent Seven"" (1941). A great start to the",1
" I can't seem to help but be reminded of the times you had to watch a film so that you could actually understand it. It's one of those movies that's almost easier to recognize than to actually appreciate it. 'High Noon' was like that. While the movie itself was a great little story about a killer, I couldn't help but think that the way it",1
" The first time I saw the movie I thought, ""What is this?"" I found myself flinching when the demon guard came out of the shadows to inform the characters that the door was locked, but that was a fun distraction. This will not be my last movie, but I will definitely be watching it and re-watching it many times. The brutal murder of a",1
