text,label
" calpine daily gas nomination !
this is to follow up on the calpine daily gas nominations . the nominations
covered the following day and the nominations were for santa fe ( 65 . 000 ) ;
ena - tx ( 95 . 000 ) ; santa fe and ena - tx ( 136 . 000 ) . we have received confirmation
from calpine that we",0
" re : houston gas
thanks for the heads up . we are in line with you on this one . we will
refer the matter to bob who will be in houston later this week . thanks , dave
",0
" re : cilco
i do not know if this is true or not , but i have heard that they gave away
the contract to daren . i do not know for sure if this is true , but i think it
might be . if anyone else hears anything on this issue , please let me know .
Thank you . ",0
" re : cilco
there have been so many cilco issues until i ' m not sure which one you are
referencing . if it relates to the cilco sale that has created the large
receivable balance , then we are waiting on a response from daren . i met with
daren and kenny and we all agree that the",0
" [ ] - enron . com
> end
ricky a . archer
marketing , trading & industry services
market services
700 louisiana , suite 2700
houston , texas 77002
713 - 830 - 6883 direct
713 - 830 - 8722 fax
- enron . com ",0
" LME/ticker/tx/daren/cable re : 6058
no , i won ' t leave a room until i ' ve asked every person i can think of . do you
think it ' s kenny ' s temper or daren ' s apathy ? i ' m running out of time
here . i ' m going to",0
" enron / cinn delmonico joint venture
the latest update from cinn is that they are working with alli on
recomputing the capitalization values and they are also working with alli on
creating a definitive schedule of when alli will be paid for its interest . as you
are aware , alli has only been paid for its interest",0
" u s west / qwest

from : john w . ridge to : brian m . mcclarancki , sarah j . brownell date : 07 / 31 / 2000 08 : 19 : 19

new business : enron energy services [ ena - tx ] , a u s west company , and qwest

communications [ qwest",0
" calpine daily gas nomination
please add calpine to today ' s nominations . thanks , rickard . ",0
" calpine daily gas nomination
ricky a . archer
fuel supply
700 louisiana , suite 2700
henderson , nevada 89014
702 - 982 - 8652
702 - 982 - 8653 fax
- calpine daily gas nomination 1 . doc ",0
" new loan closing documents
from wachovia . . .
i ' m faxing you the new closing documents for the nrg / enrgy loa . .
i ' ve made changes to the wachovia side - they ' ve changed the wire and
cancellation language for the movement of funds at the closing date .
wh",0
" tristate . doc
request for approval for tristate to buy a point in northwest il
bob will provide details . e4c will be purchasing 100 % of the line and will
retain the full quantum amount of the long term contract with ima - il .
subject to the cap and floor issue .
",0
" re : monday night meeting
dont forget waco .
i have no idea what you mean . i thought mike and eric were meeting those people
this week . are we still meeting them tomorrow morning or was it cancelled ?
the meeting at the house was postponed until next week .
you are welcome . mike also has a copy of the p",0
" enron / gexa ; roe
i sent this to roe but didn ' t get a response , please follow up and get it
down to roe . thanks .
Q1 : What are they talking about?
A1 : Since they call it the "" cilco sale "" , they are talking about "" cilco "" which was",0
" enron gas booking question
the issue is the number of days that they are there . if they are there for approx . 20
days then it should not be booked as im . it should be booked as an ena transport for
the im .
actual delivery. they deliver it to us and we store it until the next day when it
becomes im .",0
" enron trial tomorrow
> enron trial tomorrow june 5 . 9 am . houston courtroom 1360 . jeff and i are
supposed to be there at 8 : 30 to set up . it is a strange jury situation where
multiple people from the same company are serving on the jury . there are
including enron and lyondell ! we are",0
" gas purchase arrangements at mendota gas storage facility
the documents and legal issues you and kenny have been working on in
connection with the gas purchase arrangements at the mendota gas storage
facility are put on hold until further notice . the mendota transaction may
become a part of the larger deal with cilco . ",0
" enron / hpl physical transactions ; long term deals
daren p . long
the hpl sales were supposed to be booked as ena - tx sales . we understand the
reasons why they are not , but you need to resolve it as soon as possible .
there were also 2 other hpl sales that calpine has been trying to book in their",0
