text,label
" you have a pm mail box on this server ramifications for the business. 
> you have a pm mail box on this server .  there are repercussions for the business. i have taken the liberty of forwarding your mail to your other accounts. . -george d. brinkley  ",0
" long term deals not going to aep
lonestar . us .
dave
From: werner . werner @aep . com
To: r . rahal , d . bowie , r . lomax , rbc . llp , d . hanser , j . conrad , d .
",0
" YYYY: Require Utility Work?
4:52 PM
Hello ,
It has been brought to my attention that some of you may have had the opportunity to participate in the Utility
Reserves Compensation group during the past year .
Reservations from this group come from a number of sources ,
but are primarily from members of the workforce who may have",0
" long term deals not going to aep
long term deals that are not going to aep should be booked as ena - im
lonestar . ps . ese booking is just for the excesses that won't go to aep . it is not for
all the gas we under submit . we are only booking the difference between the
louis",0
" cno bid requests
A cno bid request is a request for a bid and is posted at the Enron website. ",0
" Gas trades
> From: Chris_M_Duggan@enron.com To: tgraham@enron.com ; tgraham@enron.com Date: Fri, 11 Feb 2001 14:01:30 -0600 (CST)
",0
" upgms - consultant report_final
upgms - consultant report_final . pdf ",0
" sispo/sapr request
the attached is a sispo/sapr request for your signature . signify receipt by
signing and returning it to john urner .
Thank you .
-attachment . sispo/sapr request . pdf ",0
 august 2001 - august 2001 it needs to be booked as e and g - it needs to be booked as a and p . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,0
" buy above price hedge im from enron
> buy above price hedge if inventory is above 52 . 1 .
> buy above price hedge if inventory is above 52 . 5 .
> buy above price hedge if inventory is above 52 . 7 .  subject:  ricky archer
Date:  Thu, 8 Nov 2001 07:56:22",0
 long term deals not going to aep 2 . doc ,0
" long term deals not going to aep
long term deals that are not going to aep should be booked as ena - im
lonestar . awoken
dave ",0
" cactus - cancellation of gas purchase
you should get an email today cancelling the gas purchase that we had talked about on the phone . i 'm not sure why we cancelled the deal , but i 'm sure that it was good . we are working with our lawyers and legal counsel and have told them to watch out for this kind of thing . we are going to",0
" need to speak to you
this is a message that lets you know that you have received a fax .
> from the fax machine in your work area . you can retrieve this fax by going to your
fax notification number and entering your code . if you don't want to be notified about
this fax , press one .
if you don't know your fax notification",0
" inquiry to enron natural gas liquid index subcommittee
Inquiry to enron natural gas liquid index subcommittee - n .
p . borroni - jr .
5510 mooresville road
kentucky 404 - 848 - 8900
1 800 848 8900 direct
502 - 848 - 8923 fax
- inquiry to en",0
" trading update for thursday, october 27, 2001.
last day of the quarter, so today's activity is in some ways the most important
today.
id like to compare today to yesterday,
so here we go.
55mm btu more today.
just over half from jenkins for a
value of 470mm btu.
",0
" gas nominations for tomorrow
dave ,
i wanted to check in with you to see what the gas nominations are going to be for tomorrow .
you, ll know for sure around noon today.
i ll be able to provide you with the following nominations for tomorrow , and then after the close of business on tuesday you can have the ability to
add additional nominations",0
" WBCA = death Sent: Tue 10/11/01 5 : 10 PM
To: peter_j_campbell@enron.com
cc: tim_d_titus@enron.com, mark_s_mckenna@enron.com
",0
" comanche daily nominations
heading - comanche daily nominations 1 . doc ",0
" all memos for tomorrow set to go in at 7am Tuesday am
all memos for monday set to go in at 7am on monday morning - ena - im
david L . pearson
address withheld
phone number withheld
",0
" nomination for blowout
> because of the high natural gas prices , calpine decided to do a nomination for
the daily gas for the first friday of every month . this is the first nomination
for monthly gas . on
the nomination for march 1 , 2001 , we nominated to be in the daily gas . this is
why we ended up producing on march 1",0
" airgas daily gas nomination
> hi there !
> you have been selected as our preferred gas supplier !
> this is your exclusive invitation to join us , the calpine energy family !
> do you want to be part of a rapidly growing organization with an excellent
> reputation and great benefits ?
> then we want you as a new customer !
>",0
" calpine daily gas nomination - calpine - calpine daily gas nomination nominee : ricky a . archer
interest : fuel supply

calpine corporation nominated ricky a . archer for daily gas nomination .
 recipients :
< / span >
save 30 % when you use our customer appreciation spring savings
certificate at foot locker , lady foot locker ,",0
