text,label
" enrononline support
if you have problems accessing the enrononline website , make sure that you
are using the temporary website address below .
http : / / prod . enrononline . com ( no www . ) this is a live website and all
trades are real . these are the only 2 paths that will be available on the
new enron",0
" re : bb - holdings / banks
bb - holdings / banks - check out the dcn website and look under
"" announcements "" for the latest deal :
",0
" fattest animal contest it
we ' ve had our first fat cat nomination of the year , and the competition is
heating up . i know that i speak for all of us here when i say that we are eagerly it
anticipating this years ' fattest cat . i ' m sure that you have some ideas of your own ,
and i",0
" fyi - enron is up in arms about the litigation and is considering it a waiver ! a
further explanation about the emails ! be careful what you say ! if you have any
questions call me or send an email to : itout@ aol . com . my name is jeff
and i am mike ' s brother . i am close",0
" power purchase price adjustment message from : jeffrey k . novotny
contact : jeff . novotny @ enron . com
date : may 11 , 2001 8 : 25 am pdt
to : enron - e - mail @ enron . com
cc : brent . skilling @ enron . com ; layne .",0
" FW : Buescher Bid information
From : YENN JOHNSON < yenn . j . johnson @ enron . com > it
Date : Thu Jun 14 07 : 22 : 54 2000
TO : mary jane payne < mary . j . payne @ enron . com > it
CC : timothy m . ke",0
" fy2001 review
fy2001 is winding down and i wanted to take this opportunity to thank you for
your hard work and dedication to enron and the e-business effort .
i know that everyone has had to make sacrifices to make sure that we met our
deadlines , and we are now entering into a time that we all have been looking
forward to",0
" enron employees
enron needs your help as we approach the end of the year .
please answer the following questions :
1 . what do you like about working for enron ?
",0
" phase 2 launch of enrononline it
following week , we will begin a phased launch of enrononline ' s v . 2 . 0
( website and stack manager ) , which is the first phase of the enrononline
launch . the new website will be used for all north american internal users . is
go live by wednesday , sept",0
" y el csto .
el csto es de 125 . 000 acres , con 25 lomos de 3/ 4 "" , 24 inch , y el resto de
 4 "" . el total es 62 . 000 pies de tubera , o sea , 200 millones de pies cbicos
de comodidad . el deposito tiene",0
" enron power york memo it
here is a copy of a memo that was sent to enron power york employees . email it
internal .
to : all employees of enron power , ltd . ( engd , marketing ) york , england ;
all employees of enron power york , inc . ( div . of engd ,",0
" eon trading message for today
enron has decided to only accept internal eon trades today . we will not be
accepting any eon trades from external users until this situation is resolved .
ishould be up and running by tomorrow morning . numerous trading companies were
affected by this decision . please make sure that both you and your trading desk
have the correct",0
" enron online launch for phase 2
on wednesday , sept . 13 , we will be using the new version of enrononline ( website it
and stack manager ) for all north american internal users . please log into the ita
temporary website : http : / / prod . enrononline . com ( no www ) . this is a live",0
" quality assurance
quality assurance team ,
at my request , i ' d like to get your input on a few quality issues that have
come up .
1. the charges on our natural gas contracts in the west region .
were able to calculate the annual charges by looking at the daily charges and
multiplying by 365 . we highlighted the daily charges that w",0
" fyi re : enron / int offsite meeting , cto offsite meeting , july 7 & 8
from : ir < ir . enron . com >
date : wed , 6 jul 2000 00 : 00 : 00 to : enron < enron . com >
cc :
subject : fyi re : enron / int offsite",0
" calpine daily gas nomination it
REFERENCE : viejo ; ttrc ; hnp ; chma ; nrg ; ual ; nvda ; etx ; wpl ; lng ;
cmdt ; ncsa ; aep ; tpa ; enb ; hpl ; auc ; whe ; sll ; wyn Subject",0
" t / c modeling it
the attached t / c model from mark @ euregco is the latest
representation of our merchant position . this is a snapshot at the end of the day ,
and while it represents a very accurate picture of the situation as of 9 : 00 am subject: competition
the attached presentation is a summary of our power markets . it",0
" new server installed ite
the new server for the e - mail system is installed . this is the same server
that was down last weekend . it has the same configuration as the old one
but has a new ip address . email should be working back to normal . thanks , josh ",0
 ,0
" ENA - TEX MIDCON DERECONSOLIDATION ( RSC SUBJECT ONLY )
> FROM : ""John B . Bruntmyer ""
> TO : ""Timothy W . Belden""
> CC : ""Richard L . Cassan ""
> QC : ""Eric D . Woods ""
> RE : ""ENA -",0
" re : cilco in Houston Chronicle it was mentioned that the cause of the increase in
july capacity prices was due to a sale that cilco made to enron in which
the power was transported through enron ' s system . does this mean that it
is possible that enron is responsible for the sales of the cilco capacity that
rose",0
" fyi : cilco hewitt call
>  subj :  fyi : cilco hewitt call it  was confirmed that the cilco  transportation  is not associated with the cilco deal .  they  said they  did not want to talk about the deal at all .  ",0
" fx-991 the computer rebate form
from: sonny atlanta it is with regret that i inform you that enron will no longer
provide the 12 % cash rebate on the fx - 991i computer . i regret the fact that
we ' ve always strived to be a good corporate citizen and to provide products and
services for",0
" re : enron annual report sell - off it
there are 3 ways to go with it ...
one way would be to roll it out to the market at the same time as the other it
sell - off transactions . this would work if there were a big market for it ...
if there was a pop in the stock price we might be able to convince them",0
" re : cilco
the manfredo sale does not exist . i ' m tired of these issues with cilco . it ' s going
on three years and the underlying transactions are not going to be able to close . on
i want to proceed with all other transactions and proceed on other issues , like
the baes deal . have you heard any",0
" re : cilco
there have been so many cilco issues until i ' m not sure which one you are
referencing . if it relates to the cilco sale that has created the large it
receivable balance , then we are waiting on a response from daren . i met with it
daren and kenny and we all agree",0
" enron / lyondell ... weekly .xls
from: chris . campbell @enron . com
to: i_g_re_a @enron . com
date: wed , 15 aug 2000 15 : 14 : 46
mime - version : 1 . 0
content - type : application / octet - stream
content -",0
" time sheets please copy all of your time sheets from july 5 , 1999 to
august 31 , 1999 and fax them to roberta . archer at 713-830-8722 in txt format only .
on behalf of linda woodrum , this is a request for all time sheets for the
above mentioned period . on friday 6 /",0
"  cash flow from derivative revenues
> from :   ""Rick Buy"" 
> to :   ""Jeffery L. McMahon"" , ""Kevin H. Seitzer"" , ""Alex C. S. De Gama"" ,
> ""Rahul P. Ray"" , ""Joe Mattioli""
> cc :  ""David",0
" market cap: $13.8 billion
today ' s price: $58.15 / share our market value is $13 . 8 billion .
",0
" re : cilco candidacy  ( continued )
cilco . we need to confirm our position with the dpp and with dpp we need to
confirm our position with the office of gas services ( ogs ) . if the sale is
with the storage book , then any transport issues between ena - tx and
cilco are not our problem",0
" JBT Offshore
3100 N. Sam Houston Parkway E. Suite 600 Houston , Texas 77032 832-282-5239 FAX: 832-282-5243
http://www.JBT-Offshore.com E-MAIL: info@jbtoffshore.com August 6, 2001 Ms. Sara F. Whitman En",0
" fpw & tlc message from : chris s. houston , tx 77079 713 - 830 - 8841
to : chuck s . montgomery , md 21000 enron boulevard
date : 7 / 14 / 00 07 : 33 : 09
cc : mike d . montgomery , md 21000 enron boulevard
subject",0
" re : cilco - revised
> From: ""timothy.shimp@enron.com""
> Date: Fri, 26 Jul 2000 12:16:34 -0700
> To: ""jennifer.hayes@enron.com""
> ",0
" re : cilco it cilco .
there have been so many cilco issues until i ' m not sure which one you are
referencing . if it relates to the cilco sale that has created the large it
receivable balance , then we are waiting on a response from daren . i met with it
daren and k",0
" re : audit engagement letter — enron energy services, inc. ity statement
the par-ex audit engagement letter is attached for your use in resolving the ity and
with the protocol memo attached . i feel comfortable that we will resolve this
matter successfully . please keep me apprised of the results of the audit and
the actions being taken to correct the",0
" : enron - calpine nomination l - 9999 - 000
> phenix .
> getdoc
> ( jdem_fn_nodate ) thetasales . doc
> enron_calpine_gas_nominations . doc
> enron_calpine_gas_nominations . xls
> enron",0
" re : fpl credit exposure - not a problem anymore
> From: ""scott n . smith""
> To: ""bob p . williams""
> Sent: Tuesday , August 01 , 2001 8 : 15 AM
> ",0
