text,label
 Naughty sh un sukin da’s little brother. Naughty sh un sukin da’s little brother. 1.childish 2.kid 3.naughty 4.namor 5.naughty 6.dumb 7,0
 So I found out da sure da r real... ,0
" If u want to be cool and a good listener, u should make friends with your best friend. ",0
 Where you from? ,0
 I WAS HAVING FUN..... ,0
 Do you want to join us? ,0
 You are acting. There is no way da you could be a rama in da way you are acting. Rama !!! 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.rom,0
 Send this to ur friends and receive something about ur voice..... How is my speaking expression?,0
 ha ha ha awwwww the best coz ur imagination is out of control. ,0
 Do you think I'm cute? What if I was: 1.animated 2.childish 3.childish 4.childish 5.childish 6.childish 7.childish 8.childish 9.childish 10.,0
 You look like you are in a bad mood. ,0
 Everyone get in a taxi! ,0
 Not every build is definately your best ,0
 xxxx #text no way you can imagine how that's a good thing. # ,0
 You can see my face in the picture. You might think that I don't want to take it. I don't. You are right. I am loosing my self in the world. I have two famous friends and I don't know anybody,0
 What you did in leave. ,0
 This is what you feel? You're 3:34 how can you be so nice to strangers? 1.childish 2.naughty 3.sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8,0
 I want to be witty. ,0
 What you did in leave. ,0
" Dear Printer, a letter has arrived from Home. --------------------------",0
 Welcome to my home. ,0
" GO, ",0
" Hi, i want to know if u want to get the full version da? ",0
 This is my home ,0
 You brolly won da goo! ,0
 4 chan da same thing.. ,0
 oth what you do in this app. ,0
" F#, wu have to pay extra 5 bucks for speech mod. ",0
 No da you will get full version if ur bored and you played da game. ,0
 If u want a video. ,0
 I am very sorry now and I can't blame u for that. ,0
 Hahaha.text_moe: Hii. ,0
 I don't like this mess you did. ,0
 So look forward to see u in wich path to your home. ,0
 VONK ,0
 You don't own the game or anything. ,0
" K, u need to come back. ",0
 /t E : 2 G : /n 2/ ,0
 I don't wanna see u in da game. ,0
 Bye. ,0
 ? ,0
 The last time i saw u was when u put my wedding ring on fradid. ,0
 Not sure. ,0
 if u need any help ,0
 Didn't try to breed. ,0
" ... Text MESSAGE:

K 3 Text Message 1: Text Message 2:

Text Message 1: Text Message 2:

Text Message 1: Text Message 2:

Text Message 1: Text Message 2:
",0
 I still want to know how sex happened ,0
 I didn't do anything. ,0
 CUM in my mouth ,0
 You are ome of the best student i tass. Text MESSAGE: In the mean time i shall return to my home. Text MESSAGE: i'll be back in a few hours. ,0
 It was for my friend ,0
 I was busy ,0
 Well i just took pictures of me. ,0
 Text message. ,0
 It was a game ,0
 My mom and I have lunch. ,0
 _________ text message TEXT _EQUAL _EQUAL text_equals_equal_equaltext_equalstexttexttexttexttext TEXT _EQUAL _EQUAL _EQUAL TEXT _EQUAL _,0
" Well when we had been on the boat its like...



(CROSSTALK)



[00:42:03]



MS. COCHRAN: Are you on your way out?



[",0
 I don't do that. ,0
 I have no idea. ,0
 Lets see. ,0
 you mean to the gym ,0
 I would say that I have a good life. If u love me ,0
 Text me. ,0
 Why not K ,0
 If u want me to do anything you know text me ,0
 ,0
 I dunno ,0
" Thanks!

RAW Paste Data

",0
 I'm sexy. ,0
 K ,0
