text,label
" WIN Ã¥Â£2,000! Call 09066362231! 03-05-2003 BOX97N7QP, 150PPM ",1
" (5p) URGENT! Your mobile No 07xxxxxxxxx won a Ã¥Â£1,000 top up caller prize on 02/06/03! this is the 3rd attempt to reach YOU! call 09066",1
" For Ã¥Â£45,000 bonus caller prize text REWARD to 09066362231 ",1
 BREAKING NEWS! No Reason To Panic! Ants R W133rd Bt D. Join Our 24 Hour Street Party! Text W133rd 2 69888! No ec2a. 31p.msg@150p TEXT MESSA,1
" PORNSTAR ASHLEY STOLE THIS PICTURE! Now she wants YOU to suck her clit! Send MMS to 07702xxx to win a Ã¥Â£2,000 prize! TEXT MESSAGE",1
 Need your big ass in the air? I do weddings! SMS MUMMY to 79488! Nt. ec2a. 31p.msg@150p ,1
" FREE concert t Wrigley Park, Chicago, IL, USA on 02/07/03 at Ã¥Â£3.50 text BUCKET to 89005 ",1
" I am sending a NUDE picture of ME! Yes, I want u 2 see! For Just 10p Text the word YOUR to 44222! ",1
 MMS. Send this msg to 85223 to recieve your free gift! Fee. Nt. ec2a. 31p.msg@150p ,1
" Ã¥Â£2,000 FREE BONUS caller lottery bonus! To claim, see www.lottery.com ",1
" URGENT! Your mobile No 07xxxxxxxxx won a Ã¥Â£4,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",1
" Text GRAVE to 69888 for REAL Dogging locs

Pete, England:

The first thing I noticed was a grating ""moo"" like a bagpipe. I raced down the stairs to be confronted by a",1
 Scan this barcode 2 get UR FREE DOGGING CATALOGUE SMS-4-DOGGING&a=1 ,1
 To all our beautiful lady customers! bring a friend & get 2 x FREE 1hr Full Body Massages! Call 09064267705. ,1
" Urgent! Your mobile No 07xxxxxxxxx won a Ã¥Â£2,000 bonus caller prize on 02/06/03! this is the 3rd attempt to reach YOU! call 09066362231 ASAP! BOX",1
" URGENT! Your mobile No 08xxxxxxxxx won a Ã¥Â£1,500 bonus caller prize on 31/05/03! this is the 4th attempt to reach YOU! call 09066362231 ASAP!",1
 Urgent! No VODAFONE SIM CARD? SIM-DEAD? Call 18001 0797601017 £1.79 pc/min or text VODAFONE2 to 1900222 ,1
 ur call to 087005060157 has won Ã�Â£200! call now! ASAP! ,1
 [MESSAGE 30 seconds] Text [SMS3] to the short code: 69888. You can opt out at any time. [MESSAGE 30 seconds] Send SISTER to the short code: 69888 Text SH,1
" 04/06/03 UK's LEADING ONLINE GAMBLING SUPPLIER! Play Online Casino! Win up to Ã¥Â£5,000 EVERY DAY at BetWorld.com! ",1
 To join the “Guys Club” SMS GUYS to 60008. Texts cost 50p. You will receive a welcome text and a regular update. Text STOP to 60008 to cancel. Text HELP to 60008 for help TEXT,1
 TYPE A ,1
 UNSUBSCRIBE This service is intended for personal and non-commercial use. ,1
 Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones ,1
" URGENT! Your mobile No 07xxxxxxxx, won a Ã¥Â£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!",1
 Text a secret message to the number above and have it displayed on your screen. Your phone's security won't be affected - we only display the message. ,1
 Do you want a free phone? Text SWEET to 94720 now! ,1
 ,1
" Ã‚Â£25,000 cash is waiting for you for your mobile. ",1
" Your contact details have been updated on the Council database. You should receive your new ID card within the next 6 weeks. Do not worry if you are unable to contact us, we can always contact you. ",1
 Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones ,1
" Text TEXT to 69660 to receive your keycode or Text CLIP to 69660 to receive your clip art, or Text INPLAY to receive upcoming match results! Text MESSAGE: To sign up for free text alerts... Text",1
 The following message is sent from mobile number 07xxxxxxxxx. Click on the link below to verify. http://www.virginmedia.com/rates/textmessage.asp ,1
 Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones ,1
 Text FLASH to '74358' to receive your free football news from textfinder.co.uk ,1
 CO2[r-o]I?.=G?p=l.Gc0+w.J+Ri=i.KpR.IMb I6.|.|.|.|.|.|,1
 Text to the number you see on the screen for a funny joke. ,1
 Text 3TXT to 3477 to receive a free three-minute MP3 message from a selection of top artists. Calls cost 20p a minute plus your standard network charge. ,1
" URGENT! Your mobile No 07xxxxxxxxx won a Ã¥Â£2,000 bonus caller prize on 02/06/03! this is the 3rd attempt to reach YOU! call 09066362231 ASAP!",1
" Your OWN name has been selected in our phone-out lottery. You can win a Ã¥Â£400 prize on: (no number). Please call 090xxxxxxxx, urgent!!! ",1
" To receive your free ringtone, visit http://www.btclick.com/expressoffer.txt

We can make you an offer text message marketing has never been easier. Now you can send your customers SMS messages with special offers and",1
" To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop messages, txt STOP to 80062 ",1
 Text SAFE to 69669 to get a free word game. Normal gprs charges apply only. Enjoy your free game ,1
 Text VOUCHER to 80062 to get your voucher. This is a sponsored offer and charges apply. Texts can be sent to a max of 2 mobiles per week. ,1
" Hi Voucher Holder, Please print your voucher today at http://www.e-tlp.co.uk/expressoffer and hand in it at your local Expresso Coffee Shop by 17:00 on 12/12/13.",1
 Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones ,1
" Voucher valid between 18th October and 1st November. Offer valid on the following countries: (Spain, France, Italy, Malta, Portugal, Switzerland, Liechtenstein). Hotlines: 1-800-800-1499.",1
 Call 08700 338335 and enter your voucher code. Calls cost 5p. Voucher is only valid on 1st call ,1
" Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062 TEXT",1
 Enter your mobile number and you will receive a 2 MP3 messages from me. ,1
" Hi,This is your confirmation that your registration has been successfully completed. Your details are below. Please print this email as proof of registration. Registration Number:- * Your Brand:- * Your Mobile Number:- * Your Unique Web Address:- * Expiry",1
" Text to claim your free cd. To claim your free cd download with our free software, please text cd to 80062 ",1
" Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062 TEXT",1
" Check out the new menu at Nando's. We've got treats for you. For more info visit http://www.nandos.co.uk or text MENU to 80062 Text MESSAGE: Win a £10,",1
 Ringtones from Please Text XXXXXXXXXXXXXX to 69669. A set of free polyphonic ringtones will be sent to the mobile you are using. These ringtones can be listened to for free for 30 days. After that they,1
 Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones ,1
" The FREE T-gamble is back. To claim your t-gamble, simply text Gamble to 79000 or visit http://www.t-gamble.co.uk ",1
" You have been sent a free ringtone, click http://www.e-tlp.co.uk/ringtoneoffer to collect ",1
 Do you want your Vip clubcode? Text Club to 69669 ,1
 ,1
" Get a FREE HAPPY HOUR with the NEW Expresso Happy Hour Mixer from Player FM! Available for a limited time, exclusively from the Android Market! To get your free download, visit the Android Market now. www.playerfm.",1
" Win Ã¥Â£100 TsCs every week now! Just text the word DRAW to 87066. Www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription TEXT",1
" Hi. You're a Ã¥Â£500 Holiday winner. Call 0907 871 2431 P&P Texts,1Holiday, age16.160ppermessSubscription ",1
" Guess the Player and get a chance to win Ã¥Âœ500 in cash or weekly prizes Txt the player name to 87066 44pfreetext.com TsCs,1Winperwee, age16.",1
 ENGLAND GO NOW! 2 Go! Win a holiday with England To win you need to correctly predict the starting x3 for each of England s games. Input your prediction on http://www.go-england-shop.co.uk,1
 Bid on your favourite team. Soccer is back. ,1
" U can win Ã¥Â£2,000 of AMAZING FREE STUFF every week starting now! Txt the word FREE to 87066 TsCs www.ldew.com SkillGame,1winweek, age16",1
" Hey! See the amazing new car in the Oct issue of CAR (01633 264448) TsCs, age16.150ponnualSubscription ",1
 Free Online Survey! Tell us what music you listen to! You can win an MP3 Player! Click here now - http://www.nielsen-online.co.uk/survey.aspx?PROID=d1e714,1
" Hi From David Lloyd, Weve got lots of great offers on this year for you and your family including Â£10 off as well as a chance to win a free family holiday. Text the word COME to 87002 TEXT MES",1
" Welcome to E-Trip, txt the word SUB to 80062 TsCs apply. ",1
" U can WIN Ã¥Â£250 of Gift Vouchers every week starting 10am Sat. Txt the word CAR to 87066 TsCs www.ldw.com SkillGame,1Winaweek, age16",1
" To order your free Grecian starter pack, just visit www.grecian.co.uk/tryit Ts&Cs Apply ",1
 Don't miss The Big Ticket tonight! ÃªÂŒÂŸÃ©ÂŽÃ£ÂœÂ˜ÃªÂŒÂŸÃ©ÂŽÃ¤Â¸,1
" Thanks for buying a Nokia mobile phone from Nokia Retailer, PromoCode: <YOUR PROMO CODE> === Contact your network provider for more info. Ts&Cs apply. To stop messages , txt STOP to 80062 TEXT M",1
" You have been selected for a free health check by Exercise For Health Call 0800 376 885 for your free appointment. Appts are limited, available while stocks last T&Cs apply, 0845 241 6600 for t&cs TEXT MES",1
" Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062 Skill",1
" If you’re planning to upgrade your PC in 2006, then don’t miss our special offer which is only available until the end of January 2006. To claim the following offer, please go to http://www.toshiba.",1
" Win 100 Ã¥Â£ of Music Gift Vouchers every week starting NOW Txt FREE to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age15.150ppermessSubscription",1
" NSPCC Make-A-Wish Text to 80700 to donate Ã¬2.50 to Make-A-Wish. TsCs Text MESSAGE: SBM ENTERPRISE Offer,1 off, age",1
" Ã¥Â£200 Cash Now! Text GAIN to 78966 free. TsCs, NGN.18+ ",1
" U can WIN Ã¥Â£1,000 of Free Music from downloads, cds etc. Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age",1
 Ã¥Â£250 Cash Prize. Win Ã¥Â£250! ,1
" Ã¥Â¦200 AVAILABLE! We have Ã¥Â¦200 to give away! Text the word 'money' to 99234 to enter. TsCs, 1Entry, 18+, Texts@",1
 Ã¥Â£50 Cash Prize Prize Draw Text the word LUCK to 93357. For a chance to win Ã¥Â£50 cash! No More Calls Txt the word STOP to 87066. TsCs,1
" YOUR PRESENT FROM TALES OF VESPERIA POCKET EDITION, AVAILBLE NOW! To Receive Your Free Copy BT TEXT TALES TO 58600 You will then be sent a code to redeem your game.",1
 Ã¥Â£10 Free Calls for your first week! Text EMAIL to 81111! Vow Text Rebate Code to 87066 for 10 days free credit. www.easyrider.net Text Reward to 870,1
" U can WIN Ã¥Â£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.vouchergift.com Skill game, 1 win a week, age",1
" 4* Hotel breaks, romantic retreats and city breaks in Europe from only Ã¥Â£79pp! Visit [www.daysoutwithspending.co.uk]",1
 Introducing The New Sony Ericsson C903 Text Message Phone Ã¥Â£99.99 Ã¥Â£49.99. Call 0870 870 4646 or text T.C.S. to 870,1
" Your chance to win Ã¥Â£1,000 every week. Txt COZY to 87066. TsCs TsCs ",1
 *H* Ã¥Â£200 free bingo+Â£20 deposit bonus. Â£1 Ã¥Â£5 bingo. TsCs www.bingotime.com/live TEXT MESSAGE,1
