text,label
 VIDEO LANGUAGE: DEFINITION: ,1
 ÃœÂ‚Ã‚ÂºÃ‚Â�Â®ÃƒÂ€Ã�Â€ÃƒÂ‚ÃƒÂ�ÃƒÂ�ÃƒÂ�Ã,1
 CINCCLYF! get me a creditcard. ,1
" Call Now or Text Now. We sell GSM, GPRS & CDMA Mobile Phones 4500.00, a 3G Smartphone 496.00, PS3 Console 526.00 & MANY more! text 087",1
" Xmas Offer - Happy Xmas WEEK. Xmas Phone, Sunlight, Canon & Travel special offers. Call 09056864000 now! 5M text message to join our network and get 1 FREE BDU & FREE Gold & Gold Care",1
 Pick up 2 Hire an Assistant at Xmas time? Get 2 free! ,1
 Build your own house. The 7Flat7 mob is 1st in the UK 3G3G... and you are the first to have one. I am offering a 3 year contract £300 credit! ,1
 Play your music on your phone or connect 2 your Ã¥Â£100 phone feature phone. call 0862217456 now! ,1
 Call SMS ROUTE ROUTE: 07880608496 ,1
" Hello! My mobile is livid 4U with the U S. They are blocking S2G. I cant get it to work, and Ive had it for 3 months, so I was considering calling the UK's largest phone company to complain",1
 2m now. call 08701604008 now! This is 2 call 5m now! get 2 prank call 2 u n! ,1
" URGENT! Your mobile No 07xxxxxxxxx won a Ã¥Â£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 MSM=",1
 Xmas Lotto & Stroll! 2 months for 999 MOBILE RATES! Call us 02076185468 ,1
 Up for grabs 2 a 4G No 80500154002 Skype 2! R U Up 2 GIVE US A SHOT! ,1
 2 be on the go & 3 gntl. get free 3G with an Orange Speakerphone! I'm good with my 5s & 6s and my 6 nooo Text MESSAGE: Call the Solo Dynamic`s app for,1
 ryou?s need a boost when it comes to earning answers. contact 9sx8jn2rf7 or textforhelp@150p ,1
 Xmas comes early! - Xmas Eve - 2m Choose any 2 telephone 01455654466 to get a free gocompany wireless! Exchange is now open! Text 09066362231 09066362231 0,1
" New CLiP MWI. You call 1 get back 3 5 vids, 2 get a car coach or just enjoy your phone! CALL 05924342822 ",1
" Call917389726 for another free 3g call w/o charge call917 389726, text 07768141471 ",1
" Callbell Phone 4G Chat, Phone 2 Call Pharmacy, Phone 3 Phone 4 Phone 5 Phone 6 Phone... NO ",1
 Text PASS to 69669 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones ,1
" Want sex, no payment? Text us on 08001178508 ",1
