text,label
 Is not my fault when u come and ask me but I have to tell u the truth. ,0
 Back from abroad tomorrow. Can't wait to see you. ,0
" I love you. END OF MESSAGE

My Love - I was lying in bed tonight thinking about how much I love you, and how I want to spend the rest of my life with you. I want to wake up every morning",0
 I'm hungry. ,0
 I put your picture of ur report card here. ,0
 What do you expect from your students. ,0
" I miss you so much and I love you..

Comment on this message",0
 I can't even give u a text message. ,0
 What will you do while you are away from home. ,0
 Me and my friend were wondering what else you can do with an iPhone? ,0
 I'm Martin and I'm going to be your advocate while you at the Center. I'll be working all the hours and I'll be reachable at the times that you need me. ,0
 Why do we fight so much? ,0
" Okay, I have a question to ask, if you can't answer it, I want you to say why you couldn't answer it. Can you answer all of these questions: SEX QUESTIONS 1.When was the last time you had sex",0
 I'm going to miss you. ,0
 Can u play basketball? ,0
 What do you feel about him? ,0
 How old is ur oldest sibling? What type of relationship do you have with each other. How does ur parents feel about you going. Do u like the host family. Like how is their relationship. Are the clean. All these things are indicators of,0
 Yes. I got it. ,0
" Um did I wake you up, if I did I'm sorry my bad. ",0
 My job is to help you. You need to help me. ,0
 I miss u rather than want u and now i'm happy ,0
" Put ur hand on ur back. Then send this message to ur friends.... U will see a big difference of ur hand...

An Eternal Letter

An eternal letter written in a lovers hand, It's ink written with the blood of a",0
" If u send this to ur friends, you'll receive something about ur voice in a msg.. but if u don't send it to ur friends, u'll get a real voice mail from ur best friend.. Not just a msg...just a voice",0
 How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny ____ ___ ___ __ ___ ___,0
 Hmmmm......... 6 is abi the Best? ,0
 I can watch it over and over again..,0
 Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Att,0
 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny &gt;# ,0
 I have a crush on you. I love you. ,0
" Faisal, I love you so much. ",0
" N dun beg fm guys 4 luv,dem aint got any 4 u,if dey hv,dnt b da 1st 2 judge,cos if u do by da way u goin,ur not good enough 4 him",0
 Which 1 is most like me? 1.annoying 2.funny 3.sentiment 4.rowdy 5.childish 6.shy 7.attractive 8.naughty !!! ,0
 How is my voice..? 1.baby 2.cool 3.sexy 4.husky 5.deep Radio.com: A BUNCH OF ASSHOLES TOOK OVER THE AIRWAVES ,0
" This is my first viber message, I'm not a great writer but I want to write about you.. . So here we go: A long time ago, when the world was flat, there was a great emperor who ruled the kingdom with an",0
 send to you friends in text or audio reply and receive your personality 1.childish 2.mature 3.naughty 4.sentimental 5.hot 6.cute 7.Attractive 8.funny &lt;# TEXT M,0
" If u r really bored, just come to my house... ",0
" K, if u bored up just come to my home.. ",0
 If u want to hear my voice just send this message to urself and u will have to listen to ur voice... ,0
 It will tell you how popular you are 1. a lot of friends 2.a lot of people 3.a lot of girls 4.dont have a lot of girl friends 5.a lot of boys 6.dont have a lot of,0
" I wana tell u sum thing, that I dnt know how to explane it, if not u wana hear it, just stop by and listen to it. ",0
 Of the game. ,0
 Ok I come.. ,0
 I think I like the 2nd song. You're a dancer? ,0
 Thats all. ,0
" Its ezio dee, so I don�t nid ur ass shit ",0
 So you are in or out ,0
 How was work. ,0
 You are right oo ,0
 What are you doing this evening ,0
 As if you have to discuss that with your boss. ,0
" Urgh, that's why I like my job. ",0
 Oh ,0
" So dey was saying you dey do am to me, what you mean? ",0
" You now have unlimited access, You may do anything you like, and for this you only pay what you want! I pay for support, but the app is free, as in beer and speech. They also have a facebook page here: https://",0
 You dey smell oil.. ,0
 ok ,0
 So? ,0
 Co-worker keeps trying top touch my ass. ,0
 I'm so lonley.. ,0
 Na you do the work for me or my boss here. ,0
 What. U busy? You want I come there? ,0
 Why? ,0
 Well I have done it. ,0
 Ok. ,0
 U should do mine first so i can do your. ,0
 You got your money. ,0
 Just now? ,0
 Leave? nothing. ,0
 I didn't leave. I'm still in here. ,0
" Thx, I'm already home ",0
 Can you send me pic of your hair ,0
 I can't type. My fingers are tired. ,0
 So what you wanna do now.. ,0
 K ,0
 I'll give u time till later. Also text me next time u chat with her. ,0
 ? ,0
 Its a special day. No work today. ,0
 Not much. Really slow. ,0
 Oh ok. ,0
 I'm about to go out on the balcony ,0
 I still have to finish my English assignments.. ,0
" No, babe. I'm tired and need some rest. ",0
 Fun? Have fun with ur ex? Want me to come over so u can get some? You don't deserve her. ,0
 I have a haircut to do ,0
 Hello ,0
" K, I'll be there in a while. I love u by the way ",0
 Yeah doing my HOMEWORK ,0
 I'm not done with u yet.. ,0
 I'm a fuqing idiot not to fuk u.. I promise to make it up to u some day. ,0
 I'm not really bored! It's just a suggestion! ,0
" If I tell u to come here, will u? ",0
 If u bored up and feel like come to my house just text me. ,0
 I'm bored. Call me plz. I miss you! ,0
 I still owe u a dinner. ,0
 Here is ur free massage... TEXT TEXT TEXT ,0
 I'm in ur house..I just want u to know that.. ,0
" Pls call me when u get home, I'll be home before u. U free today? ",0
 Where u r? ,0
 Thats good. U on ur way? ,0
 My bad.. I'll let u sleep then.. Goodnight. ,0
 Heya! Hope ur day was better than mine.. Whats on my schedule for today? ,0
 Rofl. No I don't have a boy friend. I told u keep asking the same question. ,0
 You there? ,0
 I'm embarrassed to even look at you. ,0
 I'm happy ur home. Hurry and eat before I beat u in Chess ,0
 I understand ,0
