text,label
 Mr. Iyawo is extremely angry because he can't find his black stick. He has asked all the classes to keep quiet till he gets it. ,0
 Is that a question or a statement. ,0
 I'll call u later. ,0
 U knw the funny thing is u try to hide for years that you have a bf or gf yet u post all the pictures with him/her on the internet. Whats the point of hiding? A boyfriend/ girlfriend is like a diamond,0
 My daughter's birthday is on Saturdate. ,0
 Do you want to dance with me. ,0
" Try it... just copy and paste this message to any number you want to text... The first person you send this message to, one minute after you hit send, your phone will ring and the picture of a person with the same name as the person",0
" A friend will be an addition to a man's life, and he will be still better off if he has God as his friend. ",0
" Da powa! Be careful around da big man, he look like some1 i know. ",0
 I was thinking of you. ,0
 Cb but I didn't fall in love with you! ,0
 If she closes her eyes while u kiss.... It means she wants u to kiss her more and more... Don't you just love it when u can't see her eyes? ,0
 She said its a good time. She said the work is not stressful and the boss is easy on her. She said she has more time to relax and handle her own things. ,0
 What are you doing? ,0
 What do you like to drink. ,0
 I love you to the moon and back. ,0
 1)He 2)is 3)handsome 4)and 5)has a 6)nice ,0
 Kna mi ai LOVE YU ,0
 Wha's yu next move? Text me early da. ,0
 They even have a title for you - 'The Lost Boys' ,0
 I'm not interested in. ,0
 Hi.. Nice to meet you. ,0
 No be that case. ,0
 What time will u go to school. ,0
 I love u. I miss u. I want u. I need u. ,0
 Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Att,0
 Y r you like dat. ,0
 Am nearer to u than u can ever be to urself. ,0
 Trust is 95 important for a lady ,0
" If you sleep the day, life will pass you by. ",0
 I'm sorry for shouting at you during that time. I didn't know you were on phone. I'm sorry. ,0
 I was thinking about you. I was playing a track called 'Baby I miss You'. ,0
 Hmmm............ I'm going to sleep. ,0
 Ogo u dey hard. ,0
" F, I know. ",0
 I'm gonna stop by your house every morning. ,0
 Wedding in 3 weeks here is an invite. ,0
 Mum's pushing me to get a job. How about we become fund raisers. ,0
" No da, if you run on the road, it activate the full version for free. ",0
 Whats up you've been on my mind lately. ,0
 I was talking to one of my friend and he told me to give the name of a negative person to my boyfriend. Are you it? Yes No 1. a cheater 2. a player 3. a liar 4. a bully 5. not,0
 what about u? ,0
 Tell me the number from 13 to 24 and i will give you a factor of ur name.. ,0
 Ok. Go to your mum room. Take your cloths off. ,0
 Ok I will. ,0
" It's very good right, so what do you say? ",0
" If someone text you this saying :""I can't believe my eyes"", ur response will be? 1.I know. 2.too good to b true 3.I'm still waiting 4.im still surprised 5.i love you... 6",0
 I want get to know you I will send you voice check out my voice and tell me your comment? ,0
 So u gonna come or not? ,0
 Which one are you? ,0
 I'm busy now. ,0
 U r my future woman I love you ,0
 You a fun one.. Make me laugh. 10.lovely 11.A nuisance 12.Handsome 13.Pretty 14.Gorgeous ,0
 okay good ,0
 I don't noe why you are changing your mood. ,0
 I'm alone in the house. ,0
" I am gay, Does it have to do with the fact that i am not married? BOSS: Are you gay? SON: Why?



Faith is a gift of God.

It is a gift that he will give",0
 Thanks for your good work ,0
 I no dey hear am..I just dey record am ,0
 Am I attractive? ,0
 U just call me and I'll come over. ,0
 Yeah that's what I like. Man you're sexy. ,0
 I don't have the time to get up. ,0
 I just got home may be i gonna sleep early since i'm really tired. ,0
 Come to my home…I can do your hair now.. ,0
 I'm going to bed. Call me if you need anything else. %HUMAN_MESSAGE% ,0
 You doin? ,0
