text,label
 Call Centre Jobs in Telford. Have you been out of work for the past 2 months? We are now hiring. Post your resume and we will contact you. ,1
" Your mobile No 07xxxxxxxxx won a Ã¥Â£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7",1
 Easy money! If you don't text to me daily you are moneyless. Text message to us today and we will send you money free 2 you. ,1
 Your mobile is now ready to chat. Just add your text messages to this sms. ,1
 u r ur my girl! ,1
 It's your 3rd chance to get to know a txting girl. If you want to know more about AYUSS I can digitally record txting chat. I sent my friend's girlfriend a message 3 weeks ago. Now she,1
" Mobile No 07xxxxxxxxx won a Ã¥Â£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7Q",1
" Whatever you do, dont learn to code! Jv2K09551592. ",1
 Good luck with your new gg! :) ,1
 Xmas Offer! xmas Let's party up! Call Orange on 08000839402 or text2optout/F4Q! ,1
 2 get your ass to the Free Shopping Carphone 5 and just hand it over! Text Message from Tradesman. Call00804889994@906800804888888888888888888888888888888,1
" You are currently acting as the mobile operator of a mobile phone number which is known to be trade mark No 07xxxxxxxxx, in the Middle East, Africa, Asia and Australia. We have already achieved a profit of $5.95 per minute for",1
 call 9087685733 now! ,1
 This is a text message only. I am not responding/texting/hanging up text messages. QT ,1
 10 minutes to unlock CALLER ID: 000596366007270 ,1
 For your first phone contact FROM DUMA CLUB you have been selected by MOMENTOUSLY CLOSED BANZAL! I will be there at 0900pts to give you the pleasure. Your mobile phone is in a safe,1
 Your mobile will be a Message Pendant InstaMpOn by th9/02/2005: your mobile will be a Message Pendant InstaMpOn by 31 December 2005: your mobile will be a Message Pendant InstaMpOn by,1
" Special Offer For Mobile Phone No 0842588813 £1,000! re-match your phone number! 3G system and bluetooth coupled!! ",1
 Your wife is awesome and gorgeous! She loves to have sex with you! ,1
 And a BIG shout out to my friend Marky for his assistance in this contest! ,1
 Text to 69658 to collect your polyphonic ringtones. Normal gprs charges apply only. Enjoy your tones ,1
