text,label
" Smile, it makes people wonder what you're up to. &lt;# &lt;# ",0
 I love you so much * ooh a kiss and hug from me to you * &lt;# Message: You are sooo cute. &lt;# Message: You are so cute ..&lt;# Message: Cute boy.,0
 What u did last nite? ,0
 You have to send this email to 30 people in 30 seconds. Yo! It's Eminem's voice! Make your own voice qoutes: 1.How's the weather there? 2.Want to see a picture of my crotch? 3.,0
 Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Att,0
 Send this message to ur friends and see wat they think abt u... Who is the most attractive person in ur life? ,0
 In order to give this test you must send it to 10 person within 15 minutes. This test will turn up 3 times in your life. If you pass it 3 times u will meet someone u really love. If you fail it means you are a,0
 Your voice is lovely. ,0
" I messaged u earlier,u didnt reply. (3 variations) ",0
 Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Att,0
 Thin think too much. Move on and be happy with your life. ,0
 Which one do i sound? ,0
 I want you to be mine.,0
 Would you like to be my brother? ,0
 THE SENDER WILL RECEIVE A NUMBER ,0
" I just got your message, but it does not matter. ",0
 What did u listen 2 today? ,0
" What my smile express? 1.Love 2.cry 3.kiss 4.Admiration 5.Disgust 6.Happiness 7.Humbleness 8.Cheerfulness 9.Calmness 10.Sexiness

RAW",0
 What do u think of me? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny 10.quiet &lt,0
 Tell me how is my speaking expression? Answer: __________________________________________________________________________________ ,0
 I just want to know if u r still interested? ,0
 Take that back. ,0
 Say to me what you want to do. ,0
" Nawda why you dey send me all these messages o, I can’t read them o. ",0
 Ohh Okay. ,0
 Ok. ,0
 Ok so what happen! ,0
" Yeah, I'm suppose to go work(N) tomorrow da but nothing happen. ",0
" Damn, I set da alarm clock to 8:00am and I wake up to 13:00pm! ",0
" No wahala, everything is okay. They are not happy with the fact that I have you as my best friend. They don't think I can have a friend like you. My parents want to meet you. I told them that you are",0
 I've done. ,0
" Hiyo, I’m coming for you. ",0
 If u run that it will start the full version. ,0
" Who let you call me JT, I'm JB. ",0
 How your day was? ,0
 I'm bored. Can I come over. ,0
 Im like in full urf ,0
" My care is not good & I can’t jump da.. I even be in the sea, if I fall the car will still be in the air blah blah. ",0
" Listen to dis, it's not okay. You don't want to look like a mojo, or like a pussbag, u look like a dick. ",0
 why you did this to me? ,0
 I’m taking food. ,0
 What I did? You should say it. ,0
" baby, i am so horny ",0
 Where u go. ,0
" Okay, I'll see you later ",0
 I ws in office.. i was very unwell. I had an upset stomache ,0
 Its hot here ,0
 I’m lonely here. ,0
 I love you very much ,0
 K bro just don't care about them text on d number ,0
 Noting much ,0
 (: you are soo boring. ,0
 Ok ,0
 I have to go to the closet soon. ,0
 I DONT LIKE TO FIGHT. ,0
 What is the matter.. Why u.text me.. ,0
 I'm bored. I was missing you. ,0
 Ok. ,0
 I know what you did in  leave. ,0
" Hmm, not much. Just came back from work. It was a long day. ",0
 May I ask what today is? ,0
" Thanks, I'll b there in a sec ",0
 Dont worry. I dont mind waiting till u come home. ,0
 U can come over to my home anytime u want. ,0
 I m not bored I'm tired ,0
" K.





11. I am just a minor outlier.

WHY: So it's easy to hate on dating apps in a big city. If you're living in New York, the odds are good that you've",0
 You're my only company anyway.. ,0
 Damn it.. U never replied me.. ,0
 Y? ,0
" Sure, I'll do your hair when I'm free. ",0
 K ,0
 Ok ,0
 I just make sure to relax. I'll do ur hair for free. ,0
 maybe I can give u some oil service. ,0
 I'm nt bored. I'm doing something now. ,0
" Ok baby, my feet are killing me have a good day. I love you. ",0
 I have a surprise for u. ,0
 I'm not bored. I'm watching a good movie. ,0
 I swear u must be joking ,0
 I'll get started on the cookies and the brownies now. ,0
 I thought you didn't like my body ,0
 I'm outside. U ready? ,0
 I know you hate hearing this but you have a great body. :) ,0
 Did u have a good day? ,0
 Hows my hair ,0
 Are you at home? ,0
 Hello? ,0
 You were at work? OMG how do u not get fired from that dumb job. ,0
 So hows the new job ,0
 You haven't said anything. Are you mad that I didn't wake u up ,0
 Ok what time you getting home ,0
 Let me tell you about my day ,0
 When you gonna go to the barber? We all miss our hair. ,0
 :) ,0
 I'll call you a guy if u do me a favor...like me a guy. ,0
 Where are you? I can't find my phone ,0
 What are u doing ,0
 The kids were little ***** today and kept talking back. I gave them a lecture ,0
 They were mean to you today U have good friends U should call them Tell them im going to be in town this weekend we should all hang out ,0
 I'm getting on the ground & I thought of you. Whats up? ,0
 Do you have any idea how much I luv u? ,0
